"","Species","month_year","month","year","Events","Total_animals","Subadult_animals","active_days","sighting_per_day","sighting_per_month","animals_per_day","animals_per_month","subadult_animals_per_day","subadult_animals_per_month"
"397","Homo sapiens","2021-10","10","2021",42,60,0,913,0.0460021905805038,1.42606790799562,0.0657174151150055,2.03723986856517,0,0
"398","Homo sapiens","2021-11","11","2021",18,22,0,757,0.023778071334214,0.71334214002642,0.0290620871862616,0.871862615587847,0,0
"399","Homo sapiens","2021-12","12","2021",23,26,0,525,0.0438095238095238,1.35809523809524,0.0495238095238095,1.5352380952381,0,0
"400","Homo sapiens","2022-01","01","2022",15,18,0,563,0.0266429840142096,0.825932504440497,0.0319715808170515,0.991119005328597,0,0
"401","Homo sapiens","2022-02","02","2022",30,41,0,559,0.0536672629695885,1.50268336314848,0.073345259391771,2.05366726296959,0,0
"402","Homo sapiens","2022-03","03","2022",56,59,0,713,0.0785413744740533,2.43478260869565,0.0827489481065919,2.56521739130435,0,0
"403","Homo sapiens","2022-04","04","2022",35,49,0,712,0.0491573033707865,1.4747191011236,0.0688202247191011,2.06460674157303,0,0
"404","Homo sapiens","2022-05","05","2022",58,81,0,801,0.0724094881398252,2.24469413233458,0.101123595505618,3.13483146067416,0,0
"405","Homo sapiens","2022-06","06","2022",39,46,0,731,0.0533515731874145,1.60054719562244,0.0629274965800274,1.88782489740082,0,0
"406","Homo sapiens","2022-07","07","2022",58,87,0,762,0.0761154855643045,2.35958005249344,0.114173228346457,3.53937007874016,0,0
"407","Homo sapiens","2022-08","08","2022",54,60,0,859,0.0628637951105937,1.94877764842841,0.069848661233993,2.16530849825378,0,0
"408","Homo sapiens","2022-09","09","2022",39,53,0,793,0.0491803278688525,1.47540983606557,0.0668348045397226,2.00504413619168,0,0
"409","Homo sapiens","2022-10","10","2022",31,44,0,598,0.0518394648829431,1.60702341137124,0.0735785953177258,2.2809364548495,0,0
"410","Homo sapiens","2022-11","11","2022",11,13,0,529,0.0207939508506616,0.623818525519849,0.0245746691871456,0.737240075614367,0,0
"411","Homo sapiens","2022-12","12","2022",9,9,0,293,0.0307167235494881,0.95221843003413,0.0307167235494881,0.95221843003413,0,0
"412","Lepus europaeus","2020-01","01","2020",24,24,0,615,0.0390243902439024,1.20975609756098,0.0390243902439024,1.20975609756098,0,0
"413","Lepus europaeus","2020-02","02","2020",20,22,0,678,0.0294985250737463,0.855457227138643,0.0324483775811209,0.941002949852507,0,0
"414","Lepus europaeus","2020-03","03","2020",66,67,0,758.5,0.0870138431114041,2.69742913645353,0.0883322346736981,2.73829927488464,0,0
"415","Lepus europaeus","2020-04","04","2020",77,78,0,784,0.0982142857142857,2.94642857142857,0.0994897959183673,2.98469387755102,0,0
"416","Lepus europaeus","2020-05","05","2020",34,34,0,779,0.0436456996148909,1.35301668806162,0.0436456996148909,1.35301668806162,0,0
"417","Lepus europaeus","2020-06","06","2020",24,25,0,700,0.0342857142857143,1.02857142857143,0.0357142857142857,1.07142857142857,0,0
"418","Lepus europaeus","2020-07","07","2020",11,12,0,733,0.0150068212824011,0.465211459754434,0.0163710777626194,0.507503410641201,0,0
"419","Lepus europaeus","2020-08","08","2020",1,1,0,808,0.00123762376237624,0.0383663366336634,0.00123762376237624,0.0383663366336634,0,0
"420","Lepus europaeus","2020-09","09","2020",13,13,0,767,0.0169491525423729,0.508474576271186,0.0169491525423729,0.508474576271186,0,0
"421","Lepus europaeus","2020-10","10","2020",6,6,0,765,0.00784313725490196,0.243137254901961,0.00784313725490196,0.243137254901961,0,0
"422","Lepus europaeus","2020-11","11","2020",8,8,0,691,0.0115774240231548,0.347322720694645,0.0115774240231548,0.347322720694645,0,0
"423","Lepus europaeus","2020-12","12","2020",5,5,0,548,0.00912408759124088,0.282846715328467,0.00912408759124088,0.282846715328467,0,0
"424","Lepus europaeus","2021-01","01","2021",13,13,0,749,0.0173564753004005,0.538050734312417,0.0173564753004005,0.538050734312417,0,0
"425","Lepus europaeus","2021-02","02","2021",15,15,0,745,0.0201342281879195,0.563758389261745,0.0201342281879195,0.563758389261745,0,0
"426","Lepus europaeus","2021-03","03","2021",24,24,0,866,0.0277136258660508,0.859122401847575,0.0277136258660508,0.859122401847575,0,0
"427","Lepus europaeus","2021-04","04","2021",51,52,0,769,0.0663198959687906,1.98959687906372,0.0676202860858258,2.02860858257477,0,0
"428","Lepus europaeus","2021-05","05","2021",46,47,0,814,0.0565110565110565,1.75184275184275,0.0577395577395577,1.78992628992629,0,0
"429","Lepus europaeus","2021-06","06","2021",45,46,0,797,0.0564617314930991,1.69385194479297,0.0577164366373902,1.73149309912171,0,0
"430","Lepus europaeus","2021-07","07","2021",29,29,0,836,0.034688995215311,1.07535885167464,0.034688995215311,1.07535885167464,0,0
"431","Lepus europaeus","2021-08","08","2021",29,29,0,909,0.0319031903190319,0.988998899889989,0.0319031903190319,0.988998899889989,0,0
"432","Lepus europaeus","2021-09","09","2021",59,59,0,857,0.0688448074679113,2.06534422403734,0.0688448074679113,2.06534422403734,0,0
"433","Lepus europaeus","2021-10","10","2021",21,21,0,913,0.0230010952902519,0.713033953997809,0.0230010952902519,0.713033953997809,0,0
"434","Lepus europaeus","2021-11","11","2021",12,12,0,757,0.0158520475561427,0.47556142668428,0.0158520475561427,0.47556142668428,0,0
"435","Lepus europaeus","2021-12","12","2021",8,8,0,525,0.0152380952380952,0.472380952380952,0.0152380952380952,0.472380952380952,0,0
"436","Lepus europaeus","2022-01","01","2022",14,15,0,563,0.024866785079929,0.770870337477798,0.0266429840142096,0.825932504440497,0,0
"437","Lepus europaeus","2022-02","02","2022",10,10,0,559,0.0178890876565295,0.500894454382826,0.0178890876565295,0.500894454382826,0,0
"438","Lepus europaeus","2022-03","03","2022",16,16,0,713,0.0224403927068724,0.695652173913043,0.0224403927068724,0.695652173913043,0,0
"439","Lepus europaeus","2022-04","04","2022",30,30,0,712,0.0421348314606742,1.26404494382022,0.0421348314606742,1.26404494382022,0,0
"440","Lepus europaeus","2022-05","05","2022",12,14,0,801,0.0149812734082397,0.464419475655431,0.017478152309613,0.541822721598002,0,0
"441","Lepus europaeus","2022-06","06","2022",9,9,0,731,0.012311901504788,0.369357045143639,0.012311901504788,0.369357045143639,0,0
"442","Lepus europaeus","2022-07","07","2022",9,9,0,762,0.0118110236220472,0.366141732283465,0.0118110236220472,0.366141732283465,0,0
"443","Lepus europaeus","2022-08","08","2022",9,9,0,859,0.010477299185099,0.324796274738068,0.010477299185099,0.324796274738068,0,0
"444","Lepus europaeus","2022-09","09","2022",6,6,0,793,0.00756620428751576,0.226986128625473,0.00756620428751576,0.226986128625473,0,0
"445","Lepus europaeus","2022-10","10","2022",1,1,0,598,0.00167224080267559,0.0518394648829431,0.00167224080267559,0.0518394648829431,0,0
"446","Lepus europaeus","2022-11","11","2022",1,1,0,529,0.00189035916824197,0.056710775047259,0.00189035916824197,0.056710775047259,0,0
"447","Lynx lynx","2020-01","01","2020",13,13,0,615,0.0211382113821138,0.655284552845528,0.0211382113821138,0.655284552845528,0,0
"448","Lynx lynx","2020-02","02","2020",37,37,0,678,0.0545722713864307,1.58259587020649,0.0545722713864307,1.58259587020649,0,0
"449","Lynx lynx","2020-03","03","2020",9,9,0,758.5,0.011865524060646,0.367831245880026,0.011865524060646,0.367831245880026,0,0
"450","Lynx lynx","2020-04","04","2020",10,10,0,784,0.0127551020408163,0.38265306122449,0.0127551020408163,0.38265306122449,0,0
"451","Lynx lynx","2020-05","05","2020",23,23,0,779,0.0295250320924262,0.915275994865212,0.0295250320924262,0.915275994865212,0,0
"452","Lynx lynx","2020-06","06","2020",16,16,0,700,0.0228571428571429,0.685714285714286,0.0228571428571429,0.685714285714286,0,0
"453","Lynx lynx","2020-07","07","2020",17,18,1,733,0.0231923601637108,0.718963165075034,0.0245566166439291,0.761255115961801,0.00136425648021828,0.0422919508867667
"454","Lynx lynx","2020-08","08","2020",11,13,2,808,0.0136138613861386,0.422029702970297,0.0160891089108911,0.498762376237624,0.00247524752475248,0.0767326732673267
"455","Lynx lynx","2020-09","09","2020",13,13,0,767,0.0169491525423729,0.508474576271186,0.0169491525423729,0.508474576271186,0,0
"456","Lynx lynx","2020-10","10","2020",13,14,1,765,0.0169934640522876,0.526797385620915,0.0183006535947712,0.567320261437908,0.00130718954248366,0.0405228758169935
"457","Lynx lynx","2020-11","11","2020",16,16,0,691,0.0231548480463097,0.694645441389291,0.0231548480463097,0.694645441389291,0,0
"458","Lynx lynx","2020-12","12","2020",19,19,0,548,0.0346715328467153,1.07481751824818,0.0346715328467153,1.07481751824818,0,0
"459","Lynx lynx","2021-01","01","2021",21,21,0,749,0.0280373831775701,0.869158878504673,0.0280373831775701,0.869158878504673,0,0
"460","Lynx lynx","2021-02","02","2021",38,38,0,745,0.051006711409396,1.42818791946309,0.051006711409396,1.42818791946309,0,0
"461","Lynx lynx","2021-03","03","2021",52,53,0,866,0.0600461893764434,1.86143187066975,0.0612009237875289,1.89722863741339,0,0
"462","Lynx lynx","2021-04","04","2021",35,36,1,769,0.0455136540962289,1.36540962288687,0.046814044213264,1.40442132639792,0.00130039011703511,0.0390117035110533
"463","Lynx lynx","2021-05","05","2021",40,40,0,814,0.0491400491400491,1.52334152334152,0.0491400491400491,1.52334152334152,0,0
"464","Lynx lynx","2021-06","06","2021",39,39,0,797,0.0489335006273526,1.46800501882058,0.0489335006273526,1.46800501882058,0,0
"465","Lynx lynx","2021-07","07","2021",22,22,0,836,0.0263157894736842,0.815789473684211,0.0263157894736842,0.815789473684211,0,0
"466","Lynx lynx","2021-08","08","2021",18,21,3,909,0.0198019801980198,0.613861386138614,0.0231023102310231,0.716171617161716,0.0033003300330033,0.102310231023102
"467","Lynx lynx","2021-09","09","2021",18,19,0,857,0.0210035005834306,0.630105017502917,0.0221703617269545,0.665110851808635,0,0
"468","Lynx lynx","2021-10","10","2021",21,21,0,913,0.0230010952902519,0.713033953997809,0.0230010952902519,0.713033953997809,0,0
"469","Lynx lynx","2021-11","11","2021",11,11,0,757,0.0145310435931308,0.435931307793923,0.0145310435931308,0.435931307793923,0,0
"470","Lynx lynx","2021-12","12","2021",22,24,2,525,0.0419047619047619,1.29904761904762,0.0457142857142857,1.41714285714286,0.00380952380952381,0.118095238095238
"471","Lynx lynx","2022-01","01","2022",25,25,0,563,0.044404973357016,1.3765541740675,0.044404973357016,1.3765541740675,0,0
"472","Lynx lynx","2022-02","02","2022",30,30,0,559,0.0536672629695885,1.50268336314848,0.0536672629695885,1.50268336314848,0,0
"473","Lynx lynx","2022-03","03","2022",41,41,0,713,0.0575035063113604,1.78260869565217,0.0575035063113604,1.78260869565217,0,0
"474","Lynx lynx","2022-04","04","2022",24,24,0,712,0.0337078651685393,1.01123595505618,0.0337078651685393,1.01123595505618,0,0
"475","Lynx lynx","2022-05","05","2022",16,16,0,801,0.0199750312109863,0.619225967540574,0.0199750312109863,0.619225967540574,0,0
"476","Lynx lynx","2022-06","06","2022",10,10,0,731,0.0136798905608755,0.410396716826265,0.0136798905608755,0.410396716826265,0,0
"477","Lynx lynx","2022-07","07","2022",12,12,0,762,0.015748031496063,0.488188976377953,0.015748031496063,0.488188976377953,0,0
"478","Lynx lynx","2022-08","08","2022",17,17,0,859,0.019790454016298,0.613504074505239,0.019790454016298,0.613504074505239,0,0
"479","Lynx lynx","2022-09","09","2022",27,30,4,793,0.0340479192938209,1.02143757881463,0.0378310214375788,1.13493064312736,0.00504413619167718,0.151324085750315
"480","Lynx lynx","2022-10","10","2022",19,20,1,598,0.0317725752508361,0.98494983277592,0.0334448160535117,1.03678929765886,0.00167224080267559,0.0518394648829431
"481","Lynx lynx","2022-11","11","2022",15,15,0,529,0.0283553875236295,0.850661625708885,0.0283553875236295,0.850661625708885,0,0
"482","Lynx lynx","2022-12","12","2022",6,8,2,293,0.0204778156996587,0.63481228668942,0.0273037542662116,0.84641638225256,0.0068259385665529,0.21160409556314
"483","Martes sp.","2020-01","01","2020",3,3,0,615,0.0048780487804878,0.151219512195122,0.0048780487804878,0.151219512195122,0,0
"484","Martes sp.","2020-02","02","2020",3,3,0,678,0.00442477876106195,0.128318584070796,0.00442477876106195,0.128318584070796,0,0
"485","Martes sp.","2020-03","03","2020",12,12,0,758.5,0.015820698747528,0.490441661173369,0.015820698747528,0.490441661173369,0,0
"486","Martes sp.","2020-04","04","2020",15,15,0,784,0.0191326530612245,0.573979591836735,0.0191326530612245,0.573979591836735,0,0
"487","Martes sp.","2020-05","05","2020",14,14,0,779,0.0179717586649551,0.557124518613607,0.0179717586649551,0.557124518613607,0,0
"488","Martes sp.","2020-06","06","2020",11,11,0,700,0.0157142857142857,0.471428571428571,0.0157142857142857,0.471428571428571,0,0
"489","Martes sp.","2020-07","07","2020",5,5,0,733,0.00682128240109141,0.211459754433834,0.00682128240109141,0.211459754433834,0,0
"490","Martes sp.","2020-08","08","2020",4,4,0,808,0.00495049504950495,0.153465346534653,0.00495049504950495,0.153465346534653,0,0
"491","Martes sp.","2020-09","09","2020",17,18,0,767,0.0221642764015645,0.664928292046936,0.0234680573663625,0.704041720990874,0,0
"492","Martes sp.","2020-10","10","2020",16,16,0,765,0.0209150326797386,0.648366013071895,0.0209150326797386,0.648366013071895,0,0
"493","Martes sp.","2020-11","11","2020",6,6,0,691,0.00868306801736614,0.260492040520984,0.00868306801736614,0.260492040520984,0,0
"494","Martes sp.","2020-12","12","2020",6,6,0,548,0.0109489051094891,0.339416058394161,0.0109489051094891,0.339416058394161,0,0
"495","Martes sp.","2021-01","01","2021",3,3,0,749,0.00400534045393859,0.124165554072096,0.00400534045393859,0.124165554072096,0,0
"496","Martes sp.","2021-02","02","2021",4,4,0,745,0.00536912751677852,0.150335570469799,0.00536912751677852,0.150335570469799,0,0
"497","Martes sp.","2021-03","03","2021",10,10,0,866,0.0115473441108545,0.35796766743649,0.0115473441108545,0.35796766743649,0,0
"498","Martes sp.","2021-04","04","2021",5,5,0,769,0.00650195058517555,0.195058517555267,0.00650195058517555,0.195058517555267,0,0
"499","Martes sp.","2021-05","05","2021",7,7,0,814,0.0085995085995086,0.266584766584767,0.0085995085995086,0.266584766584767,0,0
"500","Martes sp.","2021-06","06","2021",2,2,0,797,0.00250941028858218,0.0752823086574655,0.00250941028858218,0.0752823086574655,0,0
"501","Martes sp.","2021-07","07","2021",2,2,0,836,0.00239234449760766,0.0741626794258373,0.00239234449760766,0.0741626794258373,0,0
"502","Martes sp.","2021-08","08","2021",9,9,0,909,0.0099009900990099,0.306930693069307,0.0099009900990099,0.306930693069307,0,0
"503","Martes sp.","2021-09","09","2021",11,11,0,857,0.0128354725787631,0.385064177362894,0.0128354725787631,0.385064177362894,0,0
"504","Martes sp.","2021-10","10","2021",18,18,0,913,0.0197152245345016,0.611171960569551,0.0197152245345016,0.611171960569551,0,0
"505","Martes sp.","2021-11","11","2021",2,2,0,757,0.00264200792602378,0.0792602377807133,0.00264200792602378,0.0792602377807133,0,0
"506","Martes sp.","2021-12","12","2021",5,5,0,525,0.00952380952380952,0.295238095238095,0.00952380952380952,0.295238095238095,0,0
"507","Martes sp.","2022-01","01","2022",6,6,0,563,0.0106571936056838,0.330373001776199,0.0106571936056838,0.330373001776199,0,0
"508","Martes sp.","2022-02","02","2022",5,5,0,559,0.00894454382826476,0.250447227191413,0.00894454382826476,0.250447227191413,0,0
"509","Martes sp.","2022-03","03","2022",4,4,0,713,0.00561009817671809,0.173913043478261,0.00561009817671809,0.173913043478261,0,0
"510","Martes sp.","2022-04","04","2022",2,2,0,712,0.00280898876404494,0.0842696629213483,0.00280898876404494,0.0842696629213483,0,0
"511","Martes sp.","2022-05","05","2022",7,7,0,801,0.00873907615480649,0.270911360799001,0.00873907615480649,0.270911360799001,0,0
"512","Martes sp.","2022-06","06","2022",5,5,0,731,0.00683994528043776,0.205198358413133,0.00683994528043776,0.205198358413133,0,0
"513","Martes sp.","2022-07","07","2022",2,2,0,762,0.0026246719160105,0.0813648293963255,0.0026246719160105,0.0813648293963255,0,0
"514","Martes sp.","2022-09","09","2022",4,4,0,793,0.00504413619167718,0.151324085750315,0.00504413619167718,0.151324085750315,0,0
"515","Martes sp.","2022-10","10","2022",2,2,0,598,0.00334448160535117,0.103678929765886,0.00334448160535117,0.103678929765886,0,0
"516","Meles meles","2020-01","01","2020",7,7,0,615,0.0113821138211382,0.352845528455285,0.0113821138211382,0.352845528455285,0,0
"517","Meles meles","2020-02","02","2020",11,11,0,678,0.0162241887905605,0.470501474926254,0.0162241887905605,0.470501474926254,0,0
"518","Meles meles","2020-03","03","2020",19,19,0,758.5,0.025049439683586,0.776532630191167,0.025049439683586,0.776532630191167,0,0
"519","Meles meles","2020-04","04","2020",17,18,0,784,0.0216836734693878,0.650510204081633,0.0229591836734694,0.688775510204082,0,0
"520","Meles meles","2020-05","05","2020",18,18,0,779,0.0231065468549422,0.716302952503209,0.0231065468549422,0.716302952503209,0,0
"521","Meles meles","2020-06","06","2020",8,8,0,700,0.0114285714285714,0.342857142857143,0.0114285714285714,0.342857142857143,0,0
"522","Meles meles","2020-07","07","2020",18,22,0,733,0.0245566166439291,0.761255115961801,0.0300136425648022,0.930422919508868,0,0
"523","Meles meles","2020-08","08","2020",11,12,0,808,0.0136138613861386,0.422029702970297,0.0148514851485149,0.46039603960396,0,0
"524","Meles meles","2020-09","09","2020",8,8,0,767,0.0104302477183833,0.312907431551499,0.0104302477183833,0.312907431551499,0,0
"525","Meles meles","2020-10","10","2020",3,3,0,765,0.00392156862745098,0.12156862745098,0.00392156862745098,0.12156862745098,0,0
"526","Meles meles","2020-12","12","2020",2,2,0,548,0.00364963503649635,0.113138686131387,0.00364963503649635,0.113138686131387,0,0
"527","Meles meles","2021-01","01","2021",5,5,0,749,0.00667556742323097,0.20694259012016,0.00667556742323097,0.20694259012016,0,0
"528","Meles meles","2021-02","02","2021",18,18,0,745,0.0241610738255034,0.676510067114094,0.0241610738255034,0.676510067114094,0,0
"529","Meles meles","2021-03","03","2021",43,43,0,866,0.0496535796766744,1.53926096997691,0.0496535796766744,1.53926096997691,0,0
"530","Meles meles","2021-04","04","2021",37,37,0,769,0.0481144343302991,1.44343302990897,0.0481144343302991,1.44343302990897,0,0
"531","Meles meles","2021-05","05","2021",40,40,0,814,0.0491400491400491,1.52334152334152,0.0491400491400491,1.52334152334152,0,0
"532","Meles meles","2021-06","06","2021",24,25,0,797,0.0301129234629862,0.903387703889586,0.0313676286072773,0.941028858218319,0,0
"533","Meles meles","2021-07","07","2021",17,17,0,836,0.0203349282296651,0.630382775119617,0.0203349282296651,0.630382775119617,0,0
"534","Meles meles","2021-08","08","2021",21,21,0,909,0.0231023102310231,0.716171617161716,0.0231023102310231,0.716171617161716,0,0
"535","Meles meles","2021-09","09","2021",7,7,0,857,0.00816802800466744,0.245040840140023,0.00816802800466744,0.245040840140023,0,0
"536","Meles meles","2021-10","10","2021",15,15,0,913,0.0164293537787514,0.509309967141293,0.0164293537787514,0.509309967141293,0,0
"537","Meles meles","2021-11","11","2021",3,4,0,757,0.00396301188903567,0.11889035667107,0.00528401585204756,0.158520475561427,0,0
"538","Meles meles","2021-12","12","2021",1,1,0,525,0.0019047619047619,0.0590476190476191,0.0019047619047619,0.0590476190476191,0,0
"539","Meles meles","2022-01","01","2022",1,1,0,563,0.00177619893428064,0.0550621669626998,0.00177619893428064,0.0550621669626998,0,0
"540","Meles meles","2022-02","02","2022",6,6,0,559,0.0107334525939177,0.300536672629696,0.0107334525939177,0.300536672629696,0,0
"541","Meles meles","2022-03","03","2022",23,23,0,713,0.032258064516129,1,0.032258064516129,1,0,0
"542","Meles meles","2022-04","04","2022",29,29,0,712,0.0407303370786517,1.22191011235955,0.0407303370786517,1.22191011235955,0,0
"543","Meles meles","2022-05","05","2022",25,25,0,801,0.031210986267166,0.967540574282147,0.031210986267166,0.967540574282147,0,0
"544","Meles meles","2022-06","06","2022",9,10,0,731,0.012311901504788,0.369357045143639,0.0136798905608755,0.410396716826265,0,0
"545","Meles meles","2022-07","07","2022",27,27,0,762,0.0354330708661417,1.09842519685039,0.0354330708661417,1.09842519685039,0,0
"546","Meles meles","2022-08","08","2022",7,7,0,859,0.00814901047729918,0.252619324796275,0.00814901047729918,0.252619324796275,0,0
"547","Meles meles","2022-09","09","2022",2,2,0,793,0.00252206809583859,0.0756620428751576,0.00252206809583859,0.0756620428751576,0,0
"548","Meles meles","2022-10","10","2022",7,7,0,598,0.0117056856187291,0.362876254180602,0.0117056856187291,0.362876254180602,0,0
"549","Meles meles","2022-11","11","2022",2,2,0,529,0.00378071833648393,0.113421550094518,0.00378071833648393,0.113421550094518,0,0
"550","Meles meles","2022-12","12","2022",2,2,0,293,0.0068259385665529,0.21160409556314,0.0068259385665529,0.21160409556314,0,0
"551","Microtus arvalis","2020-03","03","2020",5,5,0,758.5,0.00659195781147001,0.20435069215557,0.00659195781147001,0.20435069215557,0,0
"552","Microtus arvalis","2020-04","04","2020",1,1,0,784,0.00127551020408163,0.038265306122449,0.00127551020408163,0.038265306122449,0,0
"553","Microtus arvalis","2021-06","06","2021",5,5,0,797,0.00627352572145546,0.188205771643664,0.00627352572145546,0.188205771643664,0,0
"554","Microtus arvalis","2021-07","07","2021",2,2,0,836,0.00239234449760766,0.0741626794258373,0.00239234449760766,0.0741626794258373,0,0
"555","Mus musculus","2020-09","09","2020",17,17,0,767,0.0221642764015645,0.664928292046936,0.0221642764015645,0.664928292046936,0,0
"556","Mus musculus","2020-10","10","2020",5,5,0,765,0.0065359477124183,0.202614379084967,0.0065359477124183,0.202614379084967,0,0
"557","Mus musculus","2020-11","11","2020",8,8,0,691,0.0115774240231548,0.347322720694645,0.0115774240231548,0.347322720694645,0,0
"558","Mus musculus","2020-12","12","2020",2,2,0,548,0.00364963503649635,0.113138686131387,0.00364963503649635,0.113138686131387,0,0
"559","Mus musculus","2021-01","01","2021",8,8,0,749,0.0106809078771696,0.331108144192256,0.0106809078771696,0.331108144192256,0,0
"560","Mus musculus","2021-02","02","2021",3,3,0,745,0.00402684563758389,0.112751677852349,0.00402684563758389,0.112751677852349,0,0
"561","Mus musculus","2021-03","03","2021",2,2,0,866,0.0023094688221709,0.0715935334872979,0.0023094688221709,0.0715935334872979,0,0
"562","Mus musculus","2021-04","04","2021",8,8,0,769,0.0104031209362809,0.312093628088427,0.0104031209362809,0.312093628088427,0,0
"563","Mus musculus","2021-05","05","2021",6,6,0,814,0.00737100737100737,0.228501228501229,0.00737100737100737,0.228501228501229,0,0
"564","Mus musculus","2021-07","07","2021",1,1,0,836,0.00119617224880383,0.0370813397129187,0.00119617224880383,0.0370813397129187,0,0
"565","Mus musculus","2021-08","08","2021",4,4,0,909,0.0044004400440044,0.136413641364136,0.0044004400440044,0.136413641364136,0,0
"566","Mus musculus","2021-09","09","2021",4,4,0,857,0.00466744457409568,0.14002333722287,0.00466744457409568,0.14002333722287,0,0
"567","Mus musculus","2021-10","10","2021",11,11,0,913,0.0120481927710843,0.373493975903614,0.0120481927710843,0.373493975903614,0,0
"568","Mus musculus","2022-05","05","2022",3,3,0,801,0.00374531835205993,0.116104868913858,0.00374531835205993,0.116104868913858,0,0
"569","Mus musculus","2022-09","09","2022",1,1,0,793,0.00126103404791929,0.0378310214375788,0.00126103404791929,0.0378310214375788,0,0
"570","Mus musculus","2022-11","11","2022",3,3,0,529,0.0056710775047259,0.170132325141777,0.0056710775047259,0.170132325141777,0,0
"571","Ovis sp.","2020-01","01","2020",1,7,0,615,0.0016260162601626,0.0504065040650407,0.0113821138211382,0.352845528455285,0,0
"572","Ovis sp.","2020-03","03","2020",1,12,0,758.5,0.001318391562294,0.040870138431114,0.015820698747528,0.490441661173369,0,0
"573","Ovis sp.","2022-07","07","2022",1,4,0,762,0.00131233595800525,0.0406824146981627,0.005249343832021,0.162729658792651,0,0
"574","Ovis sp.","2022-08","08","2022",4,18,0,859,0.00465657741559953,0.144353899883586,0.0209545983701979,0.649592549476135,0,0
"575","Ovis sp.","2022-09","09","2022",3,13,0,793,0.00378310214375788,0.113493064312736,0.0163934426229508,0.491803278688525,0,0
"576","Rupicapra rupicapra","2020-04","04","2020",3,3,0,784,0.0038265306122449,0.114795918367347,0.0038265306122449,0.114795918367347,0,0
"577","Rupicapra rupicapra","2020-05","05","2020",7,7,0,779,0.00898587933247754,0.278562259306804,0.00898587933247754,0.278562259306804,0,0
"578","Rupicapra rupicapra","2020-06","06","2020",6,6,0,700,0.00857142857142857,0.257142857142857,0.00857142857142857,0.257142857142857,0,0
"579","Rupicapra rupicapra","2020-07","07","2020",1,1,0,733,0.00136425648021828,0.0422919508867667,0.00136425648021828,0.0422919508867667,0,0
"580","Rupicapra rupicapra","2020-08","08","2020",1,1,0,808,0.00123762376237624,0.0383663366336634,0.00123762376237624,0.0383663366336634,0,0
"581","Rupicapra rupicapra","2021-03","03","2021",1,1,0,866,0.00115473441108545,0.035796766743649,0.00115473441108545,0.035796766743649,0,0
"582","Rupicapra rupicapra","2021-05","05","2021",8,8,0,814,0.00982800982800983,0.304668304668305,0.00982800982800983,0.304668304668305,0,0
"583","Rupicapra rupicapra","2021-06","06","2021",11,11,0,797,0.013801756587202,0.41405269761606,0.013801756587202,0.41405269761606,0,0
"584","Rupicapra rupicapra","2021-07","07","2021",3,3,0,836,0.00358851674641148,0.111244019138756,0.00358851674641148,0.111244019138756,0,0
"585","Rupicapra rupicapra","2021-09","09","2021",1,1,0,857,0.00116686114352392,0.0350058343057176,0.00116686114352392,0.0350058343057176,0,0
"586","Rupicapra rupicapra","2021-11","11","2021",1,1,0,757,0.00132100396301189,0.0396301188903567,0.00132100396301189,0.0396301188903567,0,0
"587","Rupicapra rupicapra","2022-04","04","2022",1,1,0,712,0.00140449438202247,0.0421348314606742,0.00140449438202247,0.0421348314606742,0,0
"588","Rupicapra rupicapra","2022-05","05","2022",4,5,0,801,0.00499375780274657,0.154806491885144,0.00624219725343321,0.193508114856429,0,0
"589","Rupicapra rupicapra","2022-06","06","2022",1,1,0,731,0.00136798905608755,0.0410396716826265,0.00136798905608755,0.0410396716826265,0,0
"590","Rupicapra rupicapra","2022-07","07","2022",7,7,0,762,0.00918635170603675,0.284776902887139,0.00918635170603675,0.284776902887139,0,0
"591","Rupicapra rupicapra","2022-08","08","2022",2,2,0,859,0.00232828870779977,0.0721769499417928,0.00232828870779977,0.0721769499417928,0,0
"592","Rupicapra rupicapra","2022-10","10","2022",7,7,0,598,0.0117056856187291,0.362876254180602,0.0117056856187291,0.362876254180602,0,0
"593","Rupicapra rupicapra","2022-11","11","2022",4,5,0,529,0.00756143667296786,0.226843100189036,0.00945179584120983,0.283553875236295,0,0
"594","Sciurus vulgaris","2020-01","01","2020",1,1,0,615,0.0016260162601626,0.0504065040650407,0.0016260162601626,0.0504065040650407,0,0
"595","Sciurus vulgaris","2020-04","04","2020",2,2,0,784,0.00255102040816327,0.0765306122448979,0.00255102040816327,0.0765306122448979,0,0
"596","Sciurus vulgaris","2020-05","05","2020",3,3,0,779,0.00385109114249037,0.119383825417202,0.00385109114249037,0.119383825417202,0,0
"597","Sciurus vulgaris","2020-07","07","2020",1,1,0,733,0.00136425648021828,0.0422919508867667,0.00136425648021828,0.0422919508867667,0,0
"598","Sciurus vulgaris","2020-08","08","2020",1,1,0,808,0.00123762376237624,0.0383663366336634,0.00123762376237624,0.0383663366336634,0,0
"599","Sciurus vulgaris","2020-09","09","2020",2,2,0,767,0.00260756192959583,0.0782268578878748,0.00260756192959583,0.0782268578878748,0,0
"600","Sciurus vulgaris","2020-10","10","2020",1,1,0,765,0.00130718954248366,0.0405228758169935,0.00130718954248366,0.0405228758169935,0,0
"601","Sciurus vulgaris","2021-02","02","2021",4,4,0,745,0.00536912751677852,0.150335570469799,0.00536912751677852,0.150335570469799,0,0
